playlist_id,owner_id,owner_group,dau,users,n_tracks,n_artists,n_albums,genre,mood,nlp_tokens,estimated_revenue_usd,topic_num_by_LDA
4HIzioFkTvjXEkASwCCtyf,25b8551bd8cb8dae3c5b630aeb2d9c04,non-spotify,52,1269,193,125,152,electronica,sensual,"chill, trippy, trill",4.039,2
0ED3qRPcr2vOiHCNehpQMW,098cf21bea650e7c2c95b8c49f365990,non-spotify,21,625,235,86,147,dance & house,energizing,"nightcore, edm, gaming",4.032,2
0KtfVXofPBf8Oli4GgS81S,510a287a724e682f80362ba880cb0fbd,non-spotify,75,1779,160,40,39,pop,excited,"september, top",4.032,0
4MfXvZoMyKUnCa4rBVPZtV,9f18f5514a2e3c83272a50ebd743f052,non-spotify,40,1072,840,225,190,pop,empowering,"pinoy, mix",4.025,4
2BgYWZ6eXr56XZgAw5bdt2,44467a5fd91303f1ffbdf70b634ff422,non-spotify,78,3154,82,77,53,rap,defiant,new,4.011,0
4cqJtU96Q1Z0s1w4Fyk96j,f716202e3f13d77534d214f1d7cce921,non-spotify,125,4841,61,61,61,pop,defiant,"one, hit, wonders",4.011,0
3v25tdtz5UtojCVpxXwjZN,b5421f4a5e47eaeedce8a1767e01e4f0,non-spotify,31,273,419,181,154,dance & house,aggressive,"stream, playlist",4.004,2
628vyU3DqeKlB8b8D0DORM,65c097033dea3020e5690c1100b48d09,non-spotify,41,1121,1431,1111,1266,dance & house,excited,"big, rage",3.99,0
1IBbMCn5GwnpY3lhkfEJXh,2ae4c1ac27c130bd41674f4ce47102de,non-spotify,21,846,446,167,193,pop,melancholy,nights,3.983,3
1W2XJETQjFYdzT4GuhBHmS,spotify,spotify,110,5248,33,31,32,country & folk,lively,other,3.976,0
22giCeY9zOBUGp23zqS5e0,4865af5eee1a1da3ba9b67a66e41c2df,non-spotify,32,717,71,56,63,jazz,sophisticated,"sunday, morning, jazz",3.969,4
3uWvzIwNznE9Xj0EWsZ40p,d39d9f445f75b047c0a5237ce8dce841,non-spotify,102,1192,42,2,4,indie rock,yearning,ustheduo,3.969,0
2mRx1cJxUldXQi7wFkGOIm,6427de3b76b8b418b2711282030db065,non-spotify,2,11,308,89,96,indie rock,yearning,"american, bandits, bonfires",3.969,0
0iOK3ZADXCBdyoUArTUJ8s,ffc8e6a52f86af5ef3b5b575f336fbae,non-spotify,91,2758,131,107,113,rap,defiant,pregame,3.962,0
2XKFn1C0z0GALPcK62ebkK,88deda3215f49e467cd85751162f01e6,non-spotify,71,4038,1334,399,452,pop,excited,"remixes, mashups",3.934,0
3QiPV2C1uJQ3L8sKaykshJ,a5f22f671be2bac633706aae3f939998,non-spotify,82,4466,51,41,50,pop,excited,"artists, watch",3.927,0
5TbxN8T8HMWWKCtRyGlf14,51e414d3b189a66dd067a596d0e0a608,non-spotify,25,792,232,87,95,pop,yearning,"book, reading, music",3.913,2
0oG9u4V9Lkcz37L8zLJaS7,3de9b7acc82e0800552248eaa18540b3,non-spotify,44,593,283,255,271,indie rock,brooding,other,3.906,0
2wWfwMm4VxoZ2mixKfY6cA,bc403650ecafedb6acde87fd064d73cc,non-spotify,84,3733,27,23,1,rock,excited,"dirty, dancing, soundtrack",3.906,1
0mZy1aXytSKBgvpHEwfy6A,64e0df368862ef24cae6702c08dc8993,non-spotify,97,4515,2,1,2,latin,romantic,"grupo, mandingo",3.892,0
4PVMzaoBF7VFPbkzpq7o3h,b9fbb64c58184f6fba3d5d9dcd05f74f,non-spotify,26,405,62,38,40,alternative,defiant,"playlist, century",3.885,2
0j2H9OGPmzNxVQoRi5BHye,698a0df3afa4cecdf65ce532962bb842,non-spotify,47,1695,140,81,56,religious,defiant,"christian, hip",3.885,3
3twKe3UEO6kqetQPaFOWXE,c351b9af4987caf27d3fd870b04ff892,non-spotify,44,1279,125,79,82,country & folk,empowering,"top, country",3.885,0
5J0KXkF61wU0O7ZZWLhSb3,f0c6cb0c7a6848d254dc30f7890f4c0c,non-spotify,57,1914,502,412,384,rap,defiant,"todays, top, songs",3.885,1
1PNyYjU4zJUs4HGC66i9an,bc30e996bc553bcaf49046644a6fa04d,non-spotify,41,1751,293,224,224,indie rock,brooding,"music, oc",3.878,2
1YtPhwvERTQcaGRbJkITkU,633b0c5bb4cc21130a44f98c841f8f4f,non-spotify,19,664,180,28,12,soundtrack,serious,"mass, effect, soundtracks",3.871,1
4p9lJ9RBWYOWCqzzCNHnfS,bfdf8926abe6789e434586c83c494a8f,non-spotify,45,1943,26,1,4,latin,sophisticated,"boleros, luis, miguel",3.871,0
7axKSwEsoTtnJzEJa3iLWZ,69e39641de23c97944860780015ddbf4,non-spotify,33,965,148,25,19,latin,lively,"san, juan",3.864,0
6XsBBb15OgdmqLEX2g10sU,f788d2b23fdb83a089c0aa34f4b45937,non-spotify,21,530,1140,38,70,religious,tender,"christian, music",3.864,2
4kKA4xef0fJdzLRlDQQX7o,7aec2d69d094bf2f327bccdac0acc777,non-spotify,3,166,57,1,1,new age,other,"echoes, bird, calls, sounds, park, garden, beautiful, bird, songs, sounds",3.857,3
3CaHhTgpWuqVjAwNMF3DXe,fa5ab14d683a03a14561b7e81ffa4254,non-spotify,1,15,1,1,1,rock,other,"suck, balls",3.85,0
2RXK9VfgQ2b1vZMFbULRHG,a19ebea5b5c28f3eff7f45167f7f3b1c,non-spotify,54,1630,496,225,229,dance & house,excited,"edm, vocal, mixes",3.85,4
3xaSqPx6XOrzL1aagORuO0,2518f24f9c6d4fdb5c7c26ebcbd38d67,non-spotify,29,721,128,17,28,latin,romantic,firma,3.843,0
4yaj5xKwQUiqlAu7MJVSkg,d325fffe65599c03e5c53cb6c133094a,non-spotify,103,4799,57,38,23,rap,defiant,"chance, rapper, cocoa, butter, kisses, vic, mensa",3.843,0
0TWJt0MM2lna7VF7Odf4id,e26ca0a557806b03ba95c5339db2b91c,non-spotify,59,1854,44,32,35,reggae,energizing,"old, school, reggae, dancehall, mix",3.836,4
0MzCd1kDILzfo3S79qgV0A,fef9bf9f696fe90083648dfd81015349,non-spotify,63,3245,273,238,248,indie rock,excited,"secret, store, tunes, victoriassecret",3.829,0
7KG8wAx1ZajfW9T4671asb,spotify,spotify,131,11042,81,79,79,pop,empowering,"vow, eclectic",3.829,0
2Q1KqYzb7PfjXCQlf67r6M,24d7b261e214b95a4a5ce1b9eae43ba6,non-spotify,51,1541,50,25,25,pop,excited,"hollister, vibe, playlist",3.822,2
4LABz4T8io8FBBx4Tbmi28,d44077a2ca83b57a4597407521730934,non-spotify,31,1353,170,133,141,indie rock,yearning,"starbucks, store, playlist",3.822,2
4UBKxrbsRKKCxRVpGP9QIJ,0020a8034777a867076d3f1896951b1d,non-spotify,29,1256,1177,735,846,alternative,yearning,"happy, feel, good, music, indie, folk, alternative, soul, rnb, jazz",3.822,2
1MUXrzXvPGVdkIWHxLiEAh,spotify,spotify,89,13774,22,22,22,rock,empowering,"yoga, ashtanga, acoustics",3.822,3
2e24EplAYS08hv5Nys4iEk,2cd7e9bd2174b72a064671112f9a6f29,non-spotify,76,5592,15,8,1,rap,defiant,"blacc, hollywood",3.808,0
51UvDRGEJVRZtEGgB4pzOq,687573d08b6bb575cb73a58be2c15fd3,non-spotify,55,2391,2098,294,367,latin,energizing,"puras, cumbias, sonideras, cumbias, tropicales",3.808,0
1nI8DiJu1tjwkBoGQt2VgM,4a9fe42b6c21a99ab09ef751e8c4e986,non-spotify,53,1020,33,1,1,religious,excited,"new, christian, music, featuring, thousand, foot, colton, rhett, walker, band",3.801,2
6iIDHF5tBqzS6uZjMEzBdQ,cb305f632c793f009882083e9e75f5b0,non-spotify,94,8254,120,88,110,metal,aggressive,"heavy, metal",3.787,0
6U3fPAuEjg6HWDwbzVn5QG,0ae2236532547d5ebe77ffa41242f491,non-spotify,57,1427,46,31,32,pop,energizing,soca,3.78,0
6VbGwrojtvj3AZGi93ZUUg,c2d64eb8dafa8e44269b95ea31299e23,non-spotify,91,3075,67,64,58,rap,defiant,"rocky, fucking, problems",3.78,0
6QlvpkvQVXFv3WDj4m6zto,97e6ad354edc3903176a63fb7526bc43,non-spotify,30,1097,70,1,2,rock,urgent,"doors, complete, studio, albums",3.773,0
73T49gDg9B7jstm9ZsckOx,c1334da8c9e8d36d8c99a51a503eb059,non-spotify,46,1476,252,100,107,electronica,sensual,"cigarettes, sex",3.773,0
6wx493hEFwagQYhGrtU0pD,5ca3467554cadda798503f74831bb468,non-spotify,57,1915,197,166,117,rap,defiant,"late, early, hip, hop",3.766,0
1zlT4pEz6Ggcxh8XdIFQUu,14f8c781d72777fcf1b2b8d9ae854087,non-spotify,5,10,113,6,9,other,other,songs,3.766,1
5BFbujJegNX8syrwnzoTn0,5ba082dceb9cfe329ffe63b0a2597631,non-spotify,3,37,672,227,335,rock,brooding,"early, morning, lunch",3.759,4
0dkSS3BbJeD3SVeWgocVGQ,9f735dabc84c742a8ee3b8d858d403fe,non-spotify,42,1121,114,82,67,country & folk,gritty,"nashville, soundtrack",3.745,1
72zPgUrzkadZJBSV8LoDvi,5684ae59a334fcc5f45687cb1646da6c,non-spotify,26,1054,693,419,446,r&b,sensual,"quiet, storm",3.745,0
59sbvr4Huy3AK0eVQggpFo,700120fc102e14d7449cdcdc0b6677d0,non-spotify,77,3111,194,58,50,latin,lively,"narco, corridos",3.738,0
5FybKSN0TQfyH8ezoAUXE3,d21e800dc4e5d970683742faabb45379,non-spotify,82,3363,651,435,497,pop,empowering,hold,3.731,0
64sWw1YzEwkh4DL1pJnqNJ,4ffe7aa99f3c0eba9092fa774623203b,non-spotify,53,2062,84,46,52,religious,empowering,"jesus, walker",3.731,0
20X0rSujC9QaDC4qw8TwGS,4f5284f75c153125db471640f4169a0f,non-spotify,46,1174,150,85,122,alternative,urgent,"british, new, romantics, new, wave",3.731,0
10ZhTPQhkktEMin8s0L3qN,2a802ba6a1159c0085f165fa7f207ddb,non-spotify,2,4,307,223,221,country & folk,upbeat,tcplaylist,3.731,0
5QdiGBt8jvwWQXE3BP2TmP,87a896a9dc324ba77e7d175caefc5358,non-spotify,102,4478,26,24,22,rap,defiant,"wolf, wall, street",3.724,0
5zrCq02W2Sza7dd0bhz7kd,1a786d5571b6df9c6ed04129251830d8,non-spotify,72,2846,101,89,88,dance & house,energizing,"dance, hell",3.724,4
50dQ8J8z8o3GQBQCyfWkTn,c8a3d1388e0ae44d345bb758e51dd609,non-spotify,51,856,73,67,68,indie rock,melancholy,"reign, soundtrack",3.724,1
5ZDm93MDvIVSCrRkiOhDBA,712a24c74c95c9d08546dbc5f24dae99,non-spotify,132,9907,22,21,22,dance & house,excited,listening,3.717,0
1NCGyBbyfGxyqzM2JPQIup,d740c6c9c574855046b29c0621bb147a,non-spotify,35,1066,222,164,158,r&b,sensual,"art, laboe, oldies",3.717,0
0L4BNt9hGqvmfWsATBSRUX,bbbee0179b5ca505e87d5d3f962676e8,non-spotify,69,3112,248,116,89,alternative,urgent,"american, pie, full, soundtracks",3.717,1
0RVOnBcFN3up4fEHQoiwb9,spotify,spotify,92,7283,46,46,45,country & folk,lively,"bluegrass, gals",3.717,0
3XQrVmyB1kFYPePbXxzINY,623de0c01621e64934b9321474bda77a,non-spotify,35,1112,83,22,21,latin,romantic,"grupo, brindys, mejores",3.71,0
3HRO4rsHOxm9zuZ7VvUK01,3b9cf388345af96fd1a04218b585502f,non-spotify,54,2122,100,31,40,country & folk,lively,"catchiest, americana, time",3.703,0
2oYIMay8MtFX0HyvzS1EhI,6ac1ae59c643a118580e50ec8cdd4254,non-spotify,4,412,78,4,4,electronica,other,"nature, sounds, spa",3.696,3
538LCpT3DhcjpPFKtX6muj,494d1d99a4e47d26f243b9d96f3bff0b,non-spotify,47,1374,58,23,40,pop,sophisticated,"arabic, love, songs",3.696,1
0PpkHxAKEuRco27CLg50PL,4a9fe42b6c21a99ab09ef751e8c4e986,non-spotify,33,806,39,39,39,religious,empowering,"wow, hits",3.696,0
4kKTUr5VcD6JdDPxAVZTbo,8e3b5fa6eb719a61c6e4ebe3ab35e12c,non-spotify,59,3315,159,2,147,alternative,rowdy,"cover, songs",3.689,1
3mmsuXU0ujh8783CE8pbv2,66c9cd01dc98007b3410e9df566ed632,non-spotify,45,1767,303,81,91,pop,empowering,"never, stop",3.682,0
0op6xwVK9pVhcxozSQPEsJ,spotify,spotify,111,5914,15,15,15,electronica,sensual,namaste,3.675,0
5jjUSlEMYWFcmmdMSQqYZ4,22cedf7145ac793618918e3989157bf2,non-spotify,46,1270,68,53,57,latin,lively,"banda, tierra, sagrada, buena, mala, single",3.675,0
0prDQeprjAs5tcq7t0AheL,spotify,spotify,110,14182,61,59,59,metal,aggressive,"faster, heavier",3.675,0
2S9qkW7QygXM0Z6L2xoGvE,spotify,spotify,82,6824,22,22,22,electronica,brooding,"yoga, hatha, harmonics",3.661,0
6NlL5Oavs9fb1LiT4Dlysw,111f185196da2465c38f4d6c20ecfbe7,non-spotify,62,2278,155,23,19,rap,cool,"wiz, khalifa, kush, orange, juice",3.661,0
16OOtHnwHUsI5buoCTKIHt,4ad150344560a626f92959801323e2ce,non-spotify,27,1315,256,123,111,soundtrack,romantic,"musica, relajante, leer",3.654,0
5jNrphFqELVsvxDR3ZwSAx,6987037f34b5cee787a1a5e8de9b2689,non-spotify,56,3245,56,52,55,rock,rowdy,"digster, essentials, classic, rock, icons, rolling, elton, lynyrd, kiss",3.654,3
0fijyiYBx6Fkaj6hWcUzvQ,df04a2e276ea5d5e312ff06cbfea1585,non-spotify,29,882,206,131,119,pop,sensual,"zouk, love",3.654,3
3zKoimBv0u2s9KxNHfoKDh,9f96ccc2ce77d7e82808e69c4cc5993d,non-spotify,37,969,77,7,16,latin,lively,"inquietos, norte",3.654,0
6fHJnyQTjE2PkDXapvgA2w,cb305f632c793f009882083e9e75f5b0,non-spotify,98,6578,51,42,46,latin,romantic,latin,3.654,0
1jCN4xv7De4BZErbwRsfko,a5679b5f88c01eb0d5eebd7ab45486ba,non-spotify,18,337,291,2,25,children's,sensual,baby,3.654,0
1LgQLdlxLhfbCSQK3cSt6v,3c0af88a8fd791169ef4cf93a293abec,non-spotify,30,715,190,46,43,latin,rowdy,"rock, nacional, brasileiro",3.647,3
04Cbn1T0nF8vRcVWZ88ni6,a6b66c0a7cb8ca0ad90e27fdb4e3d78d,non-spotify,45,916,40,40,40,country & folk,upbeat,"american, country, countdown, top",3.64,0
64EkOsGbscpA0UTvEjEJbC,spotify,spotify,54,4059,56,43,53,alternative,rowdy,"essential, ska",3.633,0
2XbFkY2G2m5JuQqB58fjaa,c9c59947994dcb1fdbb766a2bf8d6c48,non-spotify,38,368,211,171,191,r&b,energizing,"saturday, morning",3.626,4
1X1fMD4rrWciY7pNptLjiT,20fe17bbe4178848110cdec5739ce8d4,non-spotify,5,96,177,7,21,spoken & audio,defiant,paylist,3.626,0
1Ai5gFBLJs61Gh8KjyBsJ0,76fde786a76a3e0646608effaa1c659b,non-spotify,96,2855,181,168,146,rap,defiant,"freak, shit",3.612,0
6QHoVi9HGZGFkK8C8eeSwo,1a4e4c50036a445dd376b7d678cce95c,non-spotify,47,1809,201,179,136,rap,defiant,"clean, rap, hip, hop",3.598,0
4ArnMoSuGLqz26f0XjRCXS,f83632e3e186dd124cc1113964ef1849,non-spotify,61,2859,16,15,14,pop,empowering,"sad, andrea, sad",3.598,0
3JI7X8phZXOX6hQTMFk2ZP,a6f7421ad3e805040042ebb182dce64c,non-spotify,44,1370,26,9,4,latin,sophisticated,"mirian, hernandez",3.591,0
65lorYYgwOLdMyrhna4Ws4,266d95de1b7dfeb7f50f4462ceee36e5,non-spotify,29,1214,172,62,57,rock,upbeat,"classic, soft, rock",3.577,3
5KJ5GDCAmmdlckITHYgg4w,6cb538a4b56e6908cd67a014bac7211e,non-spotify,33,717,182,114,58,latin,lively,"mix, bandas",3.577,4
1vYWf8vI2pu7POFxJsfUWc,35fea85d15deca56bc4c7e28abb306f0,non-spotify,101,3311,20,20,19,electronica,excited,"jump, street, soundtrack",3.57,1
0tCQxBKDhW4ezoxAC92OpQ,09e5458c72680976cd4efebf549f0942,non-spotify,50,2097,129,19,56,classical,brooding,"piano, lindsey, stirling",3.556,0
0vl64L1M96BMOaE4RkSH85,5f06a446d624de1ebc7fd86885b54f40,non-spotify,67,3154,378,189,201,pop,yearning,poppy,3.556,0
1V1tbXuSpmwX4EWJOW0oqq,0f01346d6ad53afacdcdc9c280562274,non-spotify,29,560,1346,547,827,metal,defiant,"sirius, xm, octane",3.535,0
0aEV99oYqhSaNnTPSkekro,24a6a94f4e6eeec3390d1c1398b47eaf,non-spotify,32,807,33,4,18,latin,romantic,"visente, fernandes",3.535,0
22UeIeHPiPVnRhYOb1nIBI,6d19d1300a542c771b40bfbea652449a,non-spotify,26,993,392,232,303,punk,defiant,"crossfit, riot",3.528,0
0aTvZbsJjjHyz5ZLL8Y3md,0a6c33f5e31042a774e08e7fe5501cdf,non-spotify,15,413,1174,245,264,country & folk,empowering,"litte, country",3.528,0
7kznfr4btdCrmXeoqHWo8a,80946869f25b430f584bcaba1433e63e,non-spotify,101,4415,938,255,259,indie rock,excited,other,3.528,0
4JH8cYnchVZZhABRGkGbf0,c209502720abf1146a30991728d48ca4,non-spotify,33,1200,463,292,109,religious,defiant,"christian, rap",3.528,3
7nTXOS1UL2oEDRvl4rhKeA,spotify,spotify,67,5607,42,38,40,alternative,brooding,"cheap, beer, dirty, basements",3.521,0
6QgtnKT4FlUYbh4FgEcGkx,077a061cd76c82b7619d308c2c43def5,non-spotify,1,275,78,4,4,electronica,other,"background, ambiences",3.521,0
3Sakgtb86M3taLfXqn6ofq,00b796477896e6f315390a42fcbd8ab1,non-spotify,81,3500,77,61,63,rap,defiant,"theophilus, london, big, spender, asap, rocky, song",3.5,1
2Lckccw0IUNpLkKINnAfm4,db49ffce7addbaa44259f1aaf0af281e,non-spotify,39,933,560,262,307,rap,cool,"underground, hip, hop, essentials, trustyles",3.5,0
5D1tSQXleMqGcRCSjQ0wCF,80d8ea87cb6a092caede80fdbfc05c6d,non-spotify,64,3105,70,65,66,pop,excited,"girly, vibes",3.5,0
